"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","718","Login(staff) - Authentication","FamaEMR - Test pack","Sun Feb 16 22:55:14 GMT 2025","passed","Sun Feb 16 22:55:14 GMT 2025","Authentication > Authentication - Register (staff)","SUPER_ADMIN","",""
"","176","Add Generic Name","FamaEMR - Test pack","Sun Feb 16 22:58:15 GMT 2025","failed","Sun Feb 16 22:58:15 GMT 2025","Drugs-AddGeneric","DOCTOR","",""
"","168","Forgot- InvalidEmail","FamaEMR - Test pack","Sun Feb 16 22:58:25 GMT 2025","passed","Sun Feb 16 22:58:26 GMT 2025","Authentication > Authentication-ForgotPassword","RECEPTIONIST","",""
"","277","Login(staff) - Admin - Invalid Password","FamaEMR - Test pack","Sun Feb 16 22:56:18 GMT 2025","passed","Sun Feb 16 22:56:18 GMT 2025","Authentication > Authentication - Login (staff) - Admin","SUPER_ADMIN","",""
"","134","Fetch generic Drugs-NoToken","FamaEMR - Test pack","Sun Feb 16 22:58:52 GMT 2025","passed","Sun Feb 16 22:58:52 GMT 2025","Drugs-FetchGenricDrugs","RECEPTIONIST","",""
"","135","Fetch Service by type-ExpiredToken","FamaEMR - Test pack","Sun Feb 16 22:58:18 GMT 2025","passed","Sun Feb 16 22:58:18 GMT 2025","Services > fetch all services by type","DOCTOR","",""
"","135","Schedule-Receptionist-FieldsRequired","FamaEMR - Test pack","Sun Feb 16 22:58:32 GMT 2025","failed","Sun Feb 16 22:58:33 GMT 2025","Appointment > Appointment > Appointment-Schedule","RECEPTIONIST","",""
"","136","Get Unique Patient(upi)-SuperAdmin-InvalidToken","FamaEMR - Test pack","Sun Feb 16 22:56:28 GMT 2025","passed","Sun Feb 16 22:56:28 GMT 2025","Users (Patient) > Users(Patient)-Unique(upi)","SUPER_ADMIN","",""
"","135","DiagnosisCreate-Others","FamaEMR - Test pack","Sun Feb 16 22:57:55 GMT 2025","passed","Sun Feb 16 22:57:55 GMT 2025","Diagnosis > Diagnosis-Create","DOCTOR","",""
"","171","Create Role - Role Exists","FamaEMR - Test pack","Sun Feb 16 22:56:23 GMT 2025","passed","Sun Feb 16 22:56:23 GMT 2025","Roles > Role - Create","SUPER_ADMIN","",""
"","227","Update Patient (upi)-Update-Successful","FamaEMR - Test pack","Sun Feb 16 22:56:29 GMT 2025","passed","Sun Feb 16 22:56:30 GMT 2025","Users (Patient) > Users(Patient)-Update(upi)","SUPER_ADMIN","",""
"","211","DiagnosisCreate","FamaEMR - Test pack","Sun Feb 16 22:57:55 GMT 2025","failed","Sun Feb 16 22:57:55 GMT 2025","Diagnosis > Diagnosis-Create","DOCTOR","",""
"","202","Get Roles - Super Admin - No Token","FamaEMR - Test pack","Sun Feb 16 22:56:25 GMT 2025","failed","Sun Feb 16 22:56:25 GMT 2025","Roles > Role - Get Roles","SUPER_ADMIN","",""
"","167","Reset Password-InvalidEmail","FamaEMR - Test pack","Sun Feb 16 22:57:50 GMT 2025","passed","Sun Feb 16 22:57:50 GMT 2025","Authentication > Authentication-ResetPassword","DOCTOR","",""
"","136","Get Appointments-Receptionist-ExpiredToken","FamaEMR - Test pack","Sun Feb 16 22:58:33 GMT 2025","passed","Sun Feb 16 22:58:33 GMT 2025","Appointment > Appointment > Appointment-Get","RECEPTIONIST","",""
"","173","Fetch Sponsors-Successful","FamaEMR - Test pack","Sun Feb 16 22:56:37 GMT 2025","passed","Sun Feb 16 22:56:37 GMT 2025","Sponsors > FetchSponsor","SUPER_ADMIN","",""
"","389","Register Patient - Super Admin - Self-Successful","FamaEMR - Test pack","Sun Feb 16 22:56:25 GMT 2025","passed","Sun Feb 16 22:56:25 GMT 2025","Users (Patient) > Users(Patient) - Register","SUPER_ADMIN","",""
"","133","Get Investigation by plan_code-NoToken","FamaEMR - Test pack","Sun Feb 16 22:58:57 GMT 2025","passed","Sun Feb 16 22:58:57 GMT 2025","Services > Investigation by plan_code","RECEPTIONIST","",""
