"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38","All Sponsor Plans-NoToken","FamaEMR - Test pack","Sun Feb 16 19:25:37 GMT 2025","failed","Sun Feb 16 19:25:37 GMT 2025","Sponsors > Sponsor-GetAll","DOCTOR","",""
"","52","Get Roles-Receptionist-NotFound","FamaEMR - Test pack","Sun Feb 16 19:25:39 GMT 2025","failed","Sun Feb 16 19:25:40 GMT 2025","Role-GetRoles","RECEPTIONIST","",""
"","33","Get Unique Plan by Name-ExpiredToken","FamaEMR - Test pack","Sun Feb 16 19:25:38 GMT 2025","failed","Sun Feb 16 19:25:38 GMT 2025","Sponsors > Get Unique Plan by Name","DOCTOR","",""
"","30","Forgot- InvalidEmail","FamaEMR - Test pack","Sun Feb 16 19:25:34 GMT 2025","failed","Sun Feb 16 19:25:34 GMT 2025","Authentication > Authentication-ForgotPassword","DOCTOR","",""
"","34","Create-InvalidToken","FamaEMR - Test pack","Sun Feb 16 19:25:35 GMT 2025","failed","Sun Feb 16 19:25:35 GMT 2025","Diagnosis > Diagnosis-Create","DOCTOR","",""
"","41","Reset Password - Missing Token","FamaEMR - Test pack","Sun Feb 16 19:25:27 GMT 2025","failed","Sun Feb 16 19:25:27 GMT 2025","Authentication > Authentication - Reset Password","SUPER_ADMIN","",""
"","34","Get Imaging by plan_code-ExpiredToken","FamaEMR - Test pack","Sun Feb 16 19:25:42 GMT 2025","failed","Sun Feb 16 19:25:42 GMT 2025","Services > Imaging by plan_code","RECEPTIONIST","",""
"","36","Create Role - successful","FamaEMR - Test pack","Sun Feb 16 19:25:28 GMT 2025","failed","Sun Feb 16 19:25:28 GMT 2025","Roles > Role - Create","SUPER_ADMIN","",""
"","32","Search Patient by lastname-Receptionist","FamaEMR - Test pack","Sun Feb 16 19:25:39 GMT 2025","failed","Sun Feb 16 19:25:39 GMT 2025","Users(Patient) > Users(PatientSearch)","RECEPTIONIST","",""
"","38","Update Patient (upi)-ExpiredToken","FamaEMR - Test pack","Sun Feb 16 19:25:29 GMT 2025","failed","Sun Feb 16 19:25:29 GMT 2025","Users(Patient) > Users(Patient)-Update(upi)","SUPER_ADMIN","",""
"","33","Get otherservice by plan_code-ExpiredCode","FamaEMR - Test pack","Sun Feb 16 19:25:33 GMT 2025","failed","Sun Feb 16 19:25:33 GMT 2025","Services > Otherservice by plan_code","SUPER_ADMIN","",""
"","49","Reset Password","FamaEMR - Test pack","Sun Feb 16 19:25:34 GMT 2025","failed","Sun Feb 16 19:25:34 GMT 2025","Authentication > Authentication-ResetPassword","DOCTOR","",""
